Name,Form of creative work,Wikidata QID,IMSLP ID,VIAF ID,composer,arranger,composer QID,arranger QID
"Keyboard Sonata in D major, K.161",sonata,,"Keyboard Sonata in D major, K.161 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.160",sonata,Q67199944,"Keyboard Sonata in D major, K.160 (Scarlatti, Domenico)",293271068,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.158",sonata,Q67199942,"Keyboard Sonata in C minor, K.158 (Scarlatti, Domenico)",292372219,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.157",sonata,,"Keyboard Sonata in C major, K.157 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.155",sonata,,"Keyboard Sonata in B-flat major, K.155 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.154",sonata,,"Keyboard Sonata in B-flat major, K.154 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.153",sonata,Q74594773,"Keyboard Sonata in G major, K.153 (Scarlatti, Domenico)",293618213,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.152",sonata,,"Keyboard Sonata in G major, K.152 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.151",sonata,Q74594927,"Keyboard Sonata in F major, K.151 (Scarlatti, Domenico)",293121004,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.150",sonata,Q74594746,"Keyboard Sonata in F major, K.150 (Scarlatti, Domenico)",294606283,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.149",sonata,Q67199941,"Keyboard Sonata in A minor, K.149 (Scarlatti, Domenico)",183689880,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.148",sonata,Q74594750,"Keyboard Sonata in A minor, K.148 (Scarlatti, Domenico)",293331515,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.146",sonata,,"Keyboard Sonata in G major, K.146 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.145",sonata,Q77262932,"Keyboard Sonata in D major, K.145 (Scarlatti, Domenico)",293980230,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.144",sonata,,"Keyboard Sonata in G major, K.144 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.143",sonata,,"Keyboard Sonata in C major, K.143 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F-sharp minor, K.142",sonata,,"Keyboard Sonata in F-sharp minor, K.142 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.140",sonata,Q74594842,"Keyboard Sonata in D major, K.140 (Scarlatti, Domenico)",293978871,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.139",sonata,Q67199938,"Keyboard Sonata in C minor, K.139 (Scarlatti, Domenico)",292503852,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.138",sonata,,"Keyboard Sonata in D minor, K.138 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.137",sonata,,"Keyboard Sonata in D major, K.137 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A-flat major, K.130",sonata,Q67199937,"Keyboard Sonata in A-flat major, K.130 (Scarlatti, Domenico)",294680972,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.129",sonata,,"Keyboard Sonata in C minor, K.129 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat minor, K.128",sonata,,"Keyboard Sonata in B-flat minor, K.128 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.123",sonata,Q74594820,"Keyboard Sonata in E-flat major, K.123 (Scarlatti, Domenico)",292716039,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.122",sonata,,"Keyboard Sonata in D major, K.122 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.121",sonata,,"Keyboard Sonata in G minor, K.121 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.118",sonata,Q74594805,"Keyboard Sonata in D major, K.118 (Scarlatti, Domenico)",294674947,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.114",sonata,,"Keyboard Sonata in A major, K.114 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.111",sonata,,"Keyboard Sonata in G minor, K.111 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.110",sonata,Q77262666,"Keyboard Sonata in A minor, K.110 (Scarlatti, Domenico)",293639182,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.109",sonata,Q77263086,"Keyboard Sonata in A minor, K.109 (Scarlatti, Domenico)",294790046,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.105",sonata,,"Keyboard Sonata in G major, K.105 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.103",sonata,Q74594854,"Keyboard Sonata in G major, K.103 (Scarlatti, Domenico)",292686618,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.102",sonata,Q74594889,"Keyboard Sonata in G minor, K.102 (Scarlatti, Domenico)",293398801,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.99",sonata,Q74594835,"Keyboard Sonata in C minor, K.99 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.98",sonata,Q67199924,"Keyboard Sonata in E minor, K.98 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.97",sonata,,"Keyboard Sonata in G minor, K.97 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.94",sonata,Q74594839,"Keyboard Sonata in F major, K.94 (Scarlatti, Domenico)",293189282,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.93",sonata,Q67199919,"Keyboard Sonata in G minor, K.93 (Scarlatti, Domenico)",292682713,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.92",sonata,,"Keyboard Sonata in D minor, K.92 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.91",sonata,,"Keyboard Sonata in G major, K.91 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.90",sonata,,"Keyboard Sonata in D minor, K.90 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.89",sonata,,"Keyboard Sonata in D minor, K.89 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.88",sonata,,"Keyboard Sonata in G minor, K.88 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B minor, K.87",sonata,Q67199918,"Keyboard Sonata in B minor, K.87 (Scarlatti, Domenico)",179429301,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.86",sonata,,"Keyboard Sonata in C major, K.86 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.85",sonata,Q74594811,"Keyboard Sonata in F major, K.85 (Scarlatti, Domenico)",293371613,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.84",sonata,Q74594963,"Keyboard Sonata in C minor, K.84 (Scarlatti, Domenico)",293110083,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.83",sonata,,"Keyboard Sonata in A major, K.83 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.82",sonata,Q74594876,"Keyboard Sonata in F major, K.82 (Scarlatti, Domenico)",293095721,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.81",sonata,,"Keyboard Sonata in E minor, K.81 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.80",sonata,,"Keyboard Sonata in G major, K.80 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.79",sonata,Q75736756,"Keyboard Sonata in G major, K.79 (Scarlatti, Domenico)",293035402,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.78",sonata,Q74594883,"Keyboard Sonata in F major, K.78 (Scarlatti, Domenico)",294430959,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.77",sonata,Q67322074,"Keyboard Sonata in D minor, K.77 (Scarlatti, Domenico)",292635446,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.76",sonata,,"Keyboard Sonata in G minor, K.76 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.75",sonata,,"Keyboard Sonata in G major, K.75 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.74",sonata,,"Keyboard Sonata in A major, K.74 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.73",sonata,,"Keyboard Sonata in C minor, K.73 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.72",sonata,Q67199917,"Keyboard Sonata in C major, K.72 (Scarlatti, Domenico)",251006179,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.71",sonata,,"Keyboard Sonata in G major, K.71 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.70",sonata,,"Keyboard Sonata in B-flat major, K.70 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.68",sonata,,"Keyboard Sonata in E-flat major, K.68 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F-sharp minor, K.67",sonata,Q67199916,"Keyboard Sonata in F-sharp minor, K.67 (Scarlatti, Domenico)",184034495,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.65",sonata,Q74594955,"Keyboard Sonata in A major, K.65 (Scarlatti, Domenico)",294488827,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.64",sonata,Q67199915,"Keyboard Sonata in D minor, K.64 (Scarlatti, Domenico)",293142041,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.63",sonata,Q74594848,"Keyboard Sonata in G major, K.63 (Scarlatti, Domenico)",294383693,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.62",sonata,,"Keyboard Sonata in A major, K.62 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.61",sonata,,"Keyboard Sonata in A minor, K.61 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.60",sonata,Q67199914,"Keyboard Sonata in G minor, K.60 (Scarlatti, Domenico)",293942853,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.59",sonata,Q74594950,"Keyboard Sonata in F major, K.59 (Scarlatti, Domenico)",293706659,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.58",sonata,Q67199913,"Keyboard Sonata in C minor, K.58 (Scarlatti, Domenico)",294816534,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.57",sonata,,"Keyboard Sonata in B-flat major, K.57 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.52",sonata,Q74594830,"Keyboard Sonata in D minor, K.52 (Scarlatti, Domenico)",186143945,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.51",sonata,Q77262843,"Keyboard Sonata in E-flat major, K.51 (Scarlatti, Domenico)",294089344,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.49",sonata,,"Keyboard Sonata in C major, K.49 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.48",sonata,,"Keyboard Sonata in C minor, K.48 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.47",sonata,,"Keyboard Sonata in B-flat major, K.47 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E major, K.46",sonata,Q67199910,"Keyboard Sonata in E major, K.46 (Scarlatti, Domenico)",293236023,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.45",sonata,Q67199909,"Keyboard Sonata in D major, K.45 (Scarlatti, Domenico)",294589912,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.43",sonata,Q74594803,"Keyboard Sonata in G minor, K.43 (Scarlatti, Domenico)",293055417,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.42",sonata,Q74594932,"Keyboard Sonata in B-flat major, K.42 (Scarlatti, Domenico)",294027804,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.40",sonata,Q74594901,"Keyboard Sonata in C minor, K.40 (Scarlatti, Domenico)",292729143,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.34",sonata,Q67199904,"Keyboard Sonata in D minor, K.34 (Scarlatti, Domenico)",293478137,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.32",sonata,Q74594844,"Keyboard Sonata in D minor, K.32 (Scarlatti, Domenico)",294107653,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.deest",sonata,,"Keyboard Sonata in G minor, K.deest (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.deest",sonata,,"Keyboard Sonata in D minor, K.deest (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.deest",sonata,,"Keyboard Sonata in C major, K.deest (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, Cary 703",sonata,,"Keyboard Sonata in A major, Cary 703 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
18 Ausgewählte Klavierstücke in Form von Suiten,suite,,"18 Ausgewählte Klavierstücke in Form von Suiten (Scarlatti, Domenico)",,Domenico Scarlatti,Hans von Bülow,Q167837,Q155540
18 Ausgewählte Klavierstücke in Form von Suiten,collection volume,,"18 Ausgewählte Klavierstücke in Form von Suiten (Scarlatti, Domenico)",,Domenico Scarlatti,Hans von Bülow,Q167837,Q155540
